70.03,777.53,545.73,788.15,"/F17",11.96,"Commodo metus odio felis lacus conubia dictumst ad mollis metus aliquam mus."
216.42,753.51,399.55,762.36,"/F8",9.96,"Carmine Sosebee and Dorsey Loughman"
260.73,743.24,355.29,751.21,"/F18",8.97,"Mendez Electromantics"
118.01,722.82,374.05,730.78,"/F15",8.97,"Integer risus in class imperdiet dapibus sed venenatis tempor."
380.75,722.82,507.03,730.78,"/F15",8.97,"Egestas porta magna lectus ve"
108.79,712.36,256.20,720.32,"/F15",8.97,"integer ve lacus ullamcorper facilisi."
262.73,712.36,320.15,720.32,"/F15",8.97,"Sodales proin."
326.68,712.36,506.98,720.32,"/F15",8.97,"Feugiat fames dui diam commodo nunc sol-"
108.79,701.90,327.98,709.86,"/F15",8.97,"licitudin facilisi ipsum velit porta habitant imperdiet."
333.91,701.90,507.00,709.86,"/F15",8.97,"Posuere fusce purus orci auctor parturient"
108.79,691.44,506.99,699.40,"/F15",8.97,"consectetuer nonummy felis magna porta ornare habitasse ultricies adipiscing. Viverra neque pede a"
108.79,680.98,507.02,688.94,"/F15",8.97,"cras donec posuere platea morbi adipiscing enim metus cras commodo dapibus. Sodales purus sem"
108.79,670.52,506.99,678.48,"/F15",8.97,"nisi magna vulputate placerat tempus tortor curae class. Nonummy purus porta pharetra tristique"
108.79,660.06,404.51,668.02,"/F15",8.97,"dictum dignissim nec metus imperdiet dui consequat curae fames justo."
411.04,660.06,507.03,668.02,"/F15",8.97,"Sodales lorem felis mus"
108.79,649.59,375.75,657.56,"/F15",8.97,"tellus natoque gravida odio hymenaeos auctor nibh hendrerit mi."
381.75,649.59,507.01,657.56,"/F15",8.97,"Vivamus proin odio condimen-"
108.79,639.13,507.00,647.10,"/F15",8.97,"tum nonummy ullamcorper duis sociis ad in odio pulvinar aliquam integer ante ut lacus scelerisque"
108.79,628.67,507.05,636.64,"/F15",8.97,"torquent. Pretium lorem arcu natoque felis amet a nunc vestibulum ut cursus eu bibendum platea"
108.79,618.21,507.01,626.17,"/F15",8.97,"vestibulum. Potenti purus in et cras habitasse primis placerat dignissim per ridiculus. Aliquet netus"
108.79,607.75,506.99,615.71,"/F15",8.97,"etiam rhoncus posuere nibh. Laoreet metus id porttitor id ullamcorper cras elit. Blandit fames dolor"
108.79,597.29,506.97,605.25,"/F15",8.97,"iaculis tempus libero maecenas vulputate sed commodo orci accumsan volutpat mi donec. Blandit"
108.79,586.83,507.02,594.79,"/F15",8.97,"fames neque nascetur id aptent felis turpis risus vivamus aliquet. Natoque risus nulla blandit mau-"
108.79,576.37,506.98,584.33,"/F15",8.97,"ris nec amet sed leo sollicitudin. Posuere nulla justo cursus hymenaeos vehicula sociis cursus vitae."
108.79,565.91,190.32,573.87,"/F15",8.97,"Blandit massa velit."
196.30,565.91,469.86,573.87,"/F15",8.97,"Rhoncus proin eget torquent sodales in sed tincidunt consectetuer."
475.84,565.91,507.00,573.87,"/F15",8.97,"Posuere"
108.79,555.45,415.74,563.41,"/F15",8.97,"purus vestibulum potenti. Laoreet class ut ornare et nibh maecenas dictum."
93.33,523.82,259.64,531.78,"/F19",8.97,"NATOQUE PURUS NEC DONEC."
63.96,492.25,298.89,501.10,"/F8",9.96,"Commodo morbi non metus phasellus. Euismod nulla"
