37.61,748.78,288.42,757.62,"/F8",9.96,"cipit vulputate risus eget. Laoreet fusce amet tempus eu"
37.61,736.82,288.40,745.67,"/F8",9.96,"quis sodales luctus phasellus. Feugiat etiam iaculis mi ve-"
37.61,724.87,288.42,733.71,"/F8",9.96,"nenatis. Iaculis neque eni cras. Posuere dolor felis quis"
37.61,712.91,288.45,721.76,"/F8",9.96,"mus quis class. Conubia porta mus purus. Dapibus ip-"
37.61,700.96,288.40,709.80,"/F8",9.96,"sum. Quisque neque erat suspendisse pretium suspendisse"
37.61,689.00,288.42,697.85,"/F8",9.96,"nisi. Commodo netus ve. Cubilia nulla orci curabitur con-"
37.61,677.04,288.42,685.89,"/F8",9.96,"sectetuer sem curabitur vel arcu. Conubia proin dolor tac-"
37.61,665.09,288.43,673.94,"/F8",9.96,"iti libero mi lobortis dapibus nullam hac arcu. Euismod"
37.61,653.13,288.41,661.98,"/F8",9.96,"curae nibh ac vitae ve sociis ut nisi sociosqu velit arcu na-"
37.61,641.18,288.43,650.03,"/F8",9.96,"toque. Integer lorem vestibulum condimentum ornare mi"
37.61,629.22,288.42,638.07,"/F8",9.96,"bibendum torquent laoreet risus morbi natoque. Vivamus"
37.61,617.27,288.46,626.11,"/F8",9.96,"massa pede hac nisl. Feugiat magna. Egestas vitae. Blan-"
37.61,605.31,288.38,614.16,"/F8",9.96,"dit ipsum dui nisi nunc proin imperdiet parturient nunc."
37.61,593.36,288.40,602.20,"/F8",9.96,"Feugiat risus. Dapibus purus adipiscing placerat potenti"
37.61,581.40,288.45,590.25,"/F8",9.96,"purus per lacus dolor a. Egestas justo mus eget ad turpis"
37.61,569.45,288.42,578.29,"/F8",9.96,"fermentum praesent eu neque ve tortor neque hendrerit"
37.61,557.49,288.40,566.34,"/F8",9.96,"adipiscing lacinia. Pretium velit quis eu sem nibh ac quam"
37.61,545.54,93.56,554.38,"/F8",9.96,"ac dignissim."
37.61,521.63,146.62,530.47,"/F27",9.96,"1.2. Vivamus lorem nisi."
52.56,506.68,288.47,515.53,"/F8",9.96,"Pretium augue. Vivamus felis mus quam laoreet amet"
37.61,494.73,288.45,503.57,"/F8",9.96,"curae. Euismod lorem in sapien aliquet. Egestas magna."
37.61,482.77,288.44,491.62,"/F8",9.96,"Sodales metus gravida. Gravida fusce. Sodales risus orci"
37.61,470.82,288.45,479.66,"/F8",9.96,"netus ipsum commodo enim orci quam nisi. Aliquam fusce"
37.61,458.86,288.43,467.71,"/F8",9.96,"et est at ipsum semper ornare. Viverra justo in vel hen-"
37.61,446.91,288.42,455.75,"/F8",9.96,"drerit aptent dis eu. Integer fames eni sodales orci ad leo."
