103.05,737.96,492.04,750.70,"/F18",14.35,"Sodales fusce conubia habitasse magnis odio scelerisque per ad."
175.82,708.93,263.25,717.77,"/F8",9.96,"Salvador Hambright"
263.33,713.12,267.30,719.31,"/F7",6.97,"a"
267.80,708.93,353.34,717.77,"/F8",9.96,", Dorsey Loughman"
353.39,713.12,357.36,719.31,"/F7",6.97,"a"
357.86,708.93,414.92,717.77,"/F8",9.96,", Ben Fassett"
414.98,713.12,418.95,719.31,"/F7",6.97,"a"
229.86,693.08,233.46,698.39,"/F26",5.98,"a"
233.96,689.88,365.29,696.96,"/F20",7.97,"German Equipment Transportation"
37.61,632.81,81.42,641.66,"/F17",9.96,"Abstract"
37.61,614.88,557.18,623.72,"/F8",9.96,"Laoreet risus vitae. Integer felis mus nascetur a consectetuer nisl metus eros hymenaeos nisl hac. Potenti augue eu"
37.61,602.92,557.22,611.77,"/F8",9.96,"eros nunc justo ante enim fames nibh class ligula. Aliquet fames et massa aenean accumsan curabitur senectus augue"
37.61,590.97,557.11,599.81,"/F8",9.96,"a erat adipiscing per vestibulum turpis dui. Viverra fusce in imperdiet a per. Iaculis nulla nibh blandit a primis urna"
37.61,579.01,557.07,587.86,"/F8",9.96,"in elit scelerisque sollicitudin vivamus quis parturient. Pretium dolor at venenatis risus ve mollis mus. Viverra purus ac"
37.61,567.06,557.20,575.90,"/F8",9.96,"nibh cras eu quam molestie auctor parturient bibendum urna eros proin. Rhoncus fusce augue montes dolor gravida sed"
37.61,555.10,557.18,563.95,"/F8",9.96,"sociosqu a consectetuer. Conubia felis adipiscing interdum diam sit. Lacinia fames cras bibendum nisl amet cras arcu"
37.61,543.15,557.17,551.99,"/F8",9.96,"luctus platea per adipiscing. Gravida neque amet urna aliquam id commodo eros ad sollicitudin sociis curae ultrices"
37.61,531.19,557.07,540.04,"/F8",9.96,"vitae lectus. Aliquet velit hac praesent sodales aliquet montes nec elit sollicitudin interdum class consectetuer fringilla"
37.61,519.24,557.15,528.08,"/F8",9.96,"morbi lorem vulputate dui. Rhoncus lorem sed porta malesuada euismod consectetuer platea taciti elit montes interdum"
37.61,507.28,557.19,516.13,"/F8",9.96,"rhoncus posuere nisl leo. Laoreet lorem at ad ornare lacus cubilia cursus per eu. Quisque neque ad et at velit cum"
37.61,495.33,557.16,504.17,"/F8",9.96,"velit nulla ornare. Dapibus lorem leo lacus habitasse rhoncus. Natoque ipsum vestibulum duis porta ullamcorper ut"
37.61,483.37,557.14,492.22,"/F8",9.96,"sociis leo enim mollis. Dapibus netus at lectus leo vestibulum auctor metus amet suspendisse ac nullam sollicitudin"
37.61,471.42,557.18,480.26,"/F8",9.96,"per. Vivamus curae risus a. Blandit class duis quis molestie consectetuer semper id odio arcu adipiscing pede magna ac"
37.61,459.46,205.15,468.31,"/F8",9.96,"purus. Rhoncus donec ante potenti id."
37.61,425.24,223.39,434.09,"/F17",9.96,"1. Nonummy metus fusce ante diam."
52.56,404.32,288.47,413.17,"/F8",9.96,"Blandit fames cum metus fames tortor eros egestas vi-"
37.61,392.37,288.43,401.21,"/F8",9.96,"tae nam eget arcu lacus imperdiet. Sodales fusce. Dapibus"
37.61,380.41,288.44,389.26,"/F8",9.96,"magna etiam curae tempor eget. Feugiat felis vestibulum"
37.61,368.46,288.42,377.30,"/F8",9.96,"in semper ut conubia. Rhoncus velit mi consequat velit"
37.61,356.50,288.47,365.35,"/F8",9.96,"quam condimentum commodo. Dapibus risus in ornare"
37.61,344.55,288.42,353.39,"/F8",9.96,"volutpat proin senectus eu neque. Feugiat curae sit diam"
37.61,332.59,288.44,341.44,"/F8",9.96,"ac dolor consectetuer netus nisi sit. Egestas porta. Na-"
37.61,320.64,288.42,329.48,"/F8",9.96,"toque vitae. Natoque morbi ante cursus taciti nibh blan-"
37.61,308.68,288.42,317.53,"/F8",9.96,"dit metus vestibulum sociosqu neque. Aliquam etiam diam"
37.61,296.73,288.41,305.57,"/F8",9.96,"pharetra turpis nisi amet adipiscing. Posuere justo vitae"
37.61,284.77,288.41,293.62,"/F8",9.96,"cras. Potenti massa velit tortor felis. Laoreet vitae sit"
37.61,272.82,288.43,281.66,"/F8",9.96,"eget. Iaculis justo elit nec cubilia amet erat. Gravida"
37.61,260.86,288.45,269.71,"/F8",9.96,"porta aliquam cum ultrices commodo. Iaculis nulla nunc"
37.61,248.91,288.42,257.75,"/F8",9.96,"sit nisi ve nibh etiam penatibus bibendum porta nulla"
37.61,236.95,288.38,245.80,"/F8",9.96,"aptent ridiculus dictumst ve dictum. Aliquet nulla erat"
37.61,225.00,288.41,233.84,"/F8",9.96,"tellus nonummy nisi pellentesque maecenas ipsum mi tris-"
37.61,213.04,288.46,221.89,"/F8",9.96,"tique pretium. Natoque massa leo augue egestas enim ve"
37.61,201.09,288.46,209.93,"/F8",9.96,"duis ullamcorper. Natoque porta augue orci ad pellen-"
37.61,189.13,288.39,197.98,"/F8",9.96,"tesque consectetuer pretium taciti ut. Sodales velit. Na-"
37.61,177.17,94.13,186.02,"/F8",9.96,"toque massa."
52.56,165.22,288.44,174.07,"/F8",9.96,"Dapibus augue duis est eros adipiscing. Posuere risus"
37.61,153.26,288.39,162.11,"/F8",9.96,"id ornare lectus aliquet nonummy tincidunt pulvinar nibh"
37.61,141.31,288.40,150.16,"/F8",9.96,"nullam porttitor. Gravida felis eros penatibus volutpat"
37.61,129.35,288.42,138.20,"/F8",9.96,"ve pede ante ridiculus. Cubilia augue ipsum. Iaculis me-"
37.61,117.40,288.46,126.25,"/F8",9.96,"tus eget nonummy tortor id arcu egestas eu mi. Conubia"
37.61,105.44,288.47,114.29,"/F8",9.96,"donec. Feugiat dolor eu ante sapien nonummy euismod"
37.61,93.49,288.43,102.34,"/F8",9.96,"curabitur molestie orci. Sodales donec nisl congue posuere"
37.61,81.53,288.45,90.38,"/F8",9.96,"aliquam. Vivamus donec. Gravida justo. Vivamus lorem"
306.60,425.24,557.42,434.09,"/F8",9.96,"eros commodo odio nisl quam taciti luctus vehicula tris-"
306.60,413.29,557.44,422.14,"/F8",9.96,"tique elit mus sodales eget. Feugiat magna. Lacinia fames"
306.60,401.33,557.40,410.18,"/F8",9.96,"eu urna dictumst vestibulum congue. Blandit porta. Feu-"
306.60,389.38,557.39,398.23,"/F8",9.96,"giat dolor nulla sapien in dictumst posuere sollicitudin."
306.60,377.42,557.42,386.27,"/F8",9.96,"Aliquet lorem urna eni pede. Quisque lacus et dignis-"
306.60,365.47,557.42,374.32,"/F8",9.96,"sim natoque lacus morbi curae dapibus quisque sapien ve."
306.60,353.51,557.38,362.36,"/F8",9.96,"Lacinia proin quis volutpat pellentesque sapien vitae fusce"
306.60,341.56,557.41,350.41,"/F8",9.96,"enim mollis varius hac. Integer proin urna nisl platea mi ac"
306.60,329.60,557.39,338.45,"/F8",9.96,"tempus sociosqu. Lacinia vitae. Aliquet justo vestibulum"
306.60,317.65,544.59,326.49,"/F8",9.96,"nunc porta taciti ad rhoncus. Integer fames commodo."
306.60,293.74,481.64,302.58,"/F27",9.96,"1.1. Blandit purus urna netus dolor est."
321.55,278.79,559.81,287.64,"/F8",9.96,"Aliquet fames. Lacinia class. Natoque lorem sem biben-"
306.60,266.84,577.65,275.69,"/F8",9.96,"dum viverra. Natoque proin in bibendum eleifend ac scelerisque"
306.60,254.88,557.43,263.73,"/F8",9.96,"eros. Viverra morbi metus sociis cum feugiat felis amet."
306.60,242.93,434.80,251.78,"/F8",9.96,"Laoreet magna curae fames."
445.21,242.93,557.47,251.78,"/F8",9.96,"Dapibus risus metus nec"
306.60,230.97,557.44,239.82,"/F8",9.96,"rhoncus sociosqu ipsum. Vivamus fusce. Feugiat metus"
306.60,219.02,557.39,227.86,"/F8",9.96,"quis orci vehicula tortor lorem dignissim duis sit pellen-"
306.60,207.06,557.42,215.91,"/F8",9.96,"tesque morbi. Lacinia nulla class natoque bibendum dolor"
306.60,195.11,557.41,203.95,"/F8",9.96,"risus maecenas elit turpis. Posuere etiam quis consequat"
306.60,183.15,557.42,192.00,"/F8",9.96,"dui cum. Dapibus morbi nisl fames et auctor potenti odio"
306.60,171.20,557.43,180.04,"/F8",9.96,"dignissim tempor. Posuere augue erat vel donec quis dis"
306.60,159.24,557.40,168.09,"/F8",9.96,"aptent lectus. Lacinia vitae ve et taciti. Euismod risus"
306.60,147.29,557.40,156.13,"/F8",9.96,"cras cum nostra a facilisi orci eleifend parturient phasel-"
306.60,135.33,557.40,144.18,"/F8",9.96,"lus. Blandit vitae. Aliquet dolor risus. Natoque fusce."
306.60,123.38,557.43,132.22,"/F8",9.96,"Natoque lorem erat ut nisi amet lobortis justo et etiam"
306.60,111.42,557.42,120.27,"/F8",9.96,"platea. Aliquam proin ante ullamcorper vel sapien ad cras"
306.60,99.47,557.38,108.31,"/F8",9.96,"ve consectetuer pellentesque. Egestas vitae proin. Aliquet"
306.60,87.51,357.51,96.36,"/F8",9.96,"magna orci."
37.61,61.74,149.76,68.82,"/F20",7.97,"Preprint submitted to Elsevier"
490.43,61.74,557.59,68.82,"/F20",7.97,"November 8, 2015"
