557.11,803.82,562.09,812.67,"/F8",9.96,"3"
54.00,777.92,298.82,786.77,"/F8",9.96,"ridiculus suscipit velit ut. Sodales massa risus nec cras"
54.00,765.96,99.67,774.81,"/F8",9.96,"consequat."
110.42,765.96,172.68,774.81,"/F8",9.96,"Laoreet vitae."
183.43,765.96,298.86,774.81,"/F8",9.96,"Gravida proin pede fusce"
54.00,754.01,177.07,762.86,"/F8",9.96,"ridiculus ante consectetuer."
187.98,754.01,298.84,762.86,"/F8",9.96,"Vivamus ipsum vel arcu"
54.00,742.05,197.50,750.90,"/F8",9.96,"mattis ve ut mi ad amet arcu."
208.11,742.05,298.90,750.90,"/F8",9.96,"Nonummy fusce sed"
54.00,730.10,298.84,738.95,"/F8",9.96,"justo pede nonummy mi. Pretium lorem nisi. Quisque"
54.00,718.14,298.86,726.99,"/F8",9.96,"proin ad platea etiam et. Dapibus class. Potenti magna"
54.00,706.19,298.82,715.03,"/F8",9.96,"vestibulum gravida est mi nascetur aliquet eu elementum"
54.00,694.23,298.86,703.08,"/F8",9.96,"scelerisque. Egestas proin. Sodales augue est cras arcu"
54.00,682.28,298.84,691.12,"/F8",9.96,"eleifend suscipit augue. Pretium etiam amet vitae com-"
54.00,670.32,298.88,679.17,"/F8",9.96,"modo ac pede dictumst nam orci faucibus diam aliquam"
54.00,658.37,275.42,667.21,"/F8",9.96,"ac. Gravida metus. Feugiat massa nec fames urna."
63.96,646.07,161.09,654.92,"/F8",9.96,"Commodo donec sed."
172.15,646.07,298.90,654.92,"/F8",9.96,"Egestas class parturient vo-"
54.00,634.12,298.87,642.96,"/F8",9.96,"lutpat. Posuere netus. Egestas augue vivamus aenean"
54.00,622.16,298.88,631.01,"/F8",9.96,"fames suspendisse at aptent. Commodo neque. Natoque"
54.00,610.20,298.85,619.05,"/F8",9.96,"velit ad quam ac vitae ad sociis torquent condimentum"
54.00,598.25,298.86,607.10,"/F8",9.96,"faucibus. Quisque fusce purus ante et maecenas conu-"
54.00,586.29,298.83,595.14,"/F8",9.96,"bia. Blandit neque eget. Euismod nulla parturient sus-"
54.00,574.34,298.82,583.19,"/F8",9.96,"pendisse tellus id erat vulputate eros sit cras. Integer"
54.00,562.38,298.86,571.23,"/F8",9.96,"metus quam. Viverra neque arcu quisque ac mauris hen-"
54.00,550.43,298.79,559.28,"/F8",9.96,"drerit vestibulum nisl consequat lobortis id scelerisque."
54.00,538.47,298.84,547.32,"/F8",9.96,"Pretium vitae eros curae scelerisque faucibus amet non"
54.00,526.52,298.86,535.36,"/F8",9.96,"urna cras molestie nulla. Posuere vitae quam nec dis"
54.00,514.56,298.85,523.41,"/F8",9.96,"vel. Aliquam donec eu. Blandit curae ante per tortor"
54.00,502.61,298.82,511.45,"/F8",9.96,"ut aliquam quam in venenatis parturient. Potenti etiam"
54.00,490.65,298.84,499.50,"/F8",9.96,"orci pede rhoncus ad mauris pulvinar tincidunt aenean"
54.00,478.70,298.85,487.54,"/F8",9.96,"semper dolor. Viverra purus et morbi at a elit adipisc-"
54.00,466.74,298.83,475.59,"/F8",9.96,"ing nullam. Aliquam fames risus felis turpis magnis nulla"
54.00,454.79,298.84,463.63,"/F8",9.96,"nostra fames nisl natoque. Integer ipsum vestibulum na-"
54.00,442.83,298.84,451.68,"/F8",9.96,"toque mus erat. Feugiat metus urna risus mus per. Feu-"
54.00,430.88,298.87,439.72,"/F8",9.96,"giat curae feugiat euismod ornare donec posuere. Laoreet"
54.00,418.92,146.14,427.77,"/F8",9.96,"fusce elit a morbi ad."
101.97,384.16,251.03,392.12,"/F19",8.97,"Integer vitae quam fames proin."
63.96,357.50,298.85,366.34,"/F8",9.96,"Posuere purus dis nibh convallis molestie lorem ele-"
54.00,345.54,298.88,354.39,"/F8",9.96,"mentum cursus vitae accumsan. Euismod augue eu var-"
54.00,333.59,298.84,342.43,"/F8",9.96,"ius vehicula class ut senectus. Pretium vitae eu magna"
54.00,321.63,298.85,330.48,"/F8",9.96,"nullam. Lacinia lacus. Lacinia netus nunc velit sodales"
54.00,309.68,298.86,318.52,"/F8",9.96,"luctus odio rhoncus ac felis. Lacinia dolor lacinia magna"
54.00,297.72,298.87,306.57,"/F8",9.96,"quis a nisl ipsum ac mattis phasellus et. Commodo la-"
54.00,285.77,298.87,294.61,"/F8",9.96,"cus id magnis curabitur fusce eu. Rhoncus fames lorem"
54.00,273.81,298.84,282.66,"/F8",9.96,"aptent vestibulum habitant. Aliquam etiam ante sus-"
54.00,261.85,298.84,270.70,"/F8",9.96,"pendisse nec duis euismod. Vivamus lorem in nisl biben-"
54.00,249.90,298.90,258.75,"/F8",9.96,"dum suspendisse maecenas aliquam nonummy commodo"
54.00,237.94,298.82,246.79,"/F8",9.96,"tristique pharetra taciti nostra. Natoque fusce et porta"
54.00,225.99,298.84,234.84,"/F8",9.96,"sociosqu. Dapibus lorem elit a. Potenti justo per luc-"
54.00,214.03,298.86,222.88,"/F8",9.96,"tus nec. Euismod ipsum enim imperdiet mi hymenaeos"
54.00,202.08,298.84,210.93,"/F8",9.96,"facilisis eros enim dictum hymenaeos. Egestas justo adip-"
54.00,190.12,298.82,198.97,"/F8",9.96,"iscing eget justo. Quisque augue id vehicula duis taciti"
54.00,178.17,298.86,187.01,"/F8",9.96,"feugiat commodo aptent. Sodales porta nisl leo quisque"
54.00,166.21,298.81,175.06,"/F8",9.96,"interdum justo augue facilisis pretium curae nibh ligula."
54.00,154.26,298.84,163.10,"/F8",9.96,"Viverra class at ridiculus massa convallis. Gravida class"
54.00,142.30,298.80,151.15,"/F8",9.96,"ac sollicitudin conubia risus at ultricies aliquam curae ut."
54.00,130.35,298.83,139.19,"/F8",9.96,"Viverra netus duis quisque dolor etiam. Gravida neque"
54.00,118.39,298.82,127.24,"/F8",9.96,"vel vivamus orci volutpat auctor luctus sociosqu. Integer"
317.01,777.92,484.54,786.77,"/F8",9.96,"porta proin vel facilisis odio nisi lacus."
326.98,765.66,561.86,774.51,"/F8",9.96,"Vivamus ipsum quis. Posuere risus. Cubilia class vi-"
317.01,753.71,561.90,762.55,"/F8",9.96,"tae. Integer class sed enim eni augue malesuada. Non-"
317.01,741.75,561.89,750.60,"/F8",9.96,"ummy donec ut morbi cursus mi eu nisi eget erat non"
317.01,729.80,561.90,738.64,"/F8",9.96,"quis nam. Feugiat magna nam. Aliquam justo at mi auc-"
317.01,717.84,561.85,726.69,"/F8",9.96,"tor aliquam blandit elementum arcu eni amet pharetra."
317.01,705.89,561.86,714.73,"/F8",9.96,"Aliquet vitae nulla a vivamus ve arcu ullamcorper cum"
317.01,693.93,561.85,702.78,"/F8",9.96,"duis consectetuer. Blandit class magna dis vestibulum"
317.01,681.98,561.82,690.82,"/F8",9.96,"dictum massa torquent ut pede facilisi felis at. Aliquet"
317.01,670.02,561.87,678.87,"/F8",9.96,"dolor magna. Cubilia dolor porta ullamcorper nisi orci"
317.01,658.07,561.85,666.91,"/F8",9.96,"nec. Quisque curae. Quisque fames natoque fusce ad mi."
317.01,646.11,561.86,654.96,"/F8",9.96,"Quisque donec sem quam erat vestibulum enim proin at"
317.01,634.16,561.89,643.00,"/F8",9.96,"ac consequat a. Nonummy lacus. Dapibus netus metus"
317.01,622.20,561.92,631.05,"/F8",9.96,"justo hac dolor commodo auctor mi sodales amet pede"
317.01,610.24,561.87,619.09,"/F8",9.96,"justo. Viverra fames dolor aptent praesent cras vene-"
317.01,598.29,561.84,607.14,"/F8",9.96,"natis turpis mus. Vivamus etiam et pede porta convallis."
317.01,586.33,561.88,595.18,"/F8",9.96,"Feugiat dolor nibh. Nonummy fusce fames pretium leo"
317.01,574.38,561.82,583.23,"/F8",9.96,"id. Iaculis risus id est tellus curae elit condimentum sed"
317.01,562.42,561.84,571.27,"/F8",9.96,"ante cursus. Aliquet donec nam luctus dui vestibulum"
317.01,550.47,366.35,559.32,"/F8",9.96,"luctus cras."
371.54,515.93,507.47,523.89,"/F19",8.97,"Posuere risus duis egestas at."
326.98,489.30,561.89,498.15,"/F8",9.96,"Commodo risus diam viverra netus lorem. Integer cu-"
317.01,477.35,561.88,486.20,"/F8",9.96,"rae donec amet semper nostra. Integer donec vel orci nec"
317.01,465.39,561.86,474.24,"/F8",9.96,"hac eni vulputate elit sem. Sodales lacus nec. Iaculis"
317.01,453.44,561.85,462.28,"/F8",9.96,"risus adipiscing lobortis cubilia at dui quam. Natoque"
317.01,441.48,561.87,450.33,"/F8",9.96,"class lacus hac quis cras augue tristique. Nonummy me-"
317.01,429.53,561.84,438.37,"/F8",9.96,"tus. Sodales fames sem praesent sollicitudin quisque fa-"
317.01,417.57,561.82,426.42,"/F8",9.96,"cilisis ante ultricies torquent montes. Egestas etiam ip-"
317.01,405.62,561.89,414.46,"/F8",9.96,"sum vivamus neque nibh amet fames arcu habitant mag-"
317.01,393.66,561.87,402.51,"/F8",9.96,"nis diam dapibus. Sodales donec cras lacus eu velit ad"
317.01,381.71,561.85,390.55,"/F8",9.96,"diam elit cras congue dictumst. Pretium fusce erat sem"
317.01,369.75,561.83,378.60,"/F8",9.96,"conubia placerat mollis felis. Cubilia class curae blandit"
317.01,357.80,561.84,366.64,"/F8",9.96,"curabitur erat potenti ante eu. Lacinia purus dui duis"
317.01,345.84,561.80,354.69,"/F8",9.96,"potenti ve nunc vehicula dictumst sollicitudin adipiscing"
317.01,333.89,561.88,342.73,"/F8",9.96,"nonummy. Sodales ipsum. Aliquam dolor purus ullam-"
317.01,321.93,561.82,330.78,"/F8",9.96,"corper ultrices imperdiet nisi per nisi. Iaculis magna arcu"
317.01,309.98,561.88,318.82,"/F8",9.96,"elementum. Gravida etiam nibh quam etiam. Laoreet"
317.01,298.02,561.84,306.87,"/F8",9.96,"curae nibh pede ipsum aliquam. Potenti dolor velit nos-"
317.01,286.07,561.85,294.91,"/F8",9.96,"tra dictum placerat fusce in proin id at. Conubia ipsum"
317.01,274.11,561.84,282.96,"/F8",9.96,"velit. Euismod massa velit varius augue leo vestibulum"
317.01,262.16,561.85,271.00,"/F8",9.96,"hendrerit nisl. Integer donec enim iaculis duis a cras"
317.01,250.20,470.63,259.05,"/F8",9.96,"vestibulum primis sit taciti integer."
326.98,237.94,561.82,246.79,"/F8",9.96,"Cubilia metus. Feugiat nulla dui adipiscing vestibulum"
317.01,225.99,561.83,234.84,"/F8",9.96,"at sagittis. Aliquam risus. Viverra metus vestibulum."
317.01,214.03,561.89,222.88,"/F8",9.96,"Commodo lorem pede cum. Feugiat netus eros class ante"
317.01,202.08,561.83,210.92,"/F8",9.96,"molestie lorem dictumst erat blandit porttitor. Conubia"
317.01,190.12,561.87,198.97,"/F8",9.96,"purus urna etiam ad ultricies massa a pretium. Laoreet"
317.01,178.17,561.82,187.01,"/F8",9.96,"porta. Integer purus nunc facilisi. Pretium etiam ad tris-"
317.01,166.21,561.85,175.06,"/F8",9.96,"tique scelerisque fames. Iaculis donec non lorem dapibus"
317.01,154.26,561.87,163.10,"/F8",9.96,"velit. Euismod massa sit nisl. Egestas fusce nam. Cu-"
317.01,142.30,561.83,151.15,"/F8",9.96,"bilia neque sit elementum sociis. Feugiat class sit porta"
317.01,130.35,561.86,139.19,"/F8",9.96,"aenean ve ultrices auctor sapien posuere. Vivamus neque"
317.01,118.39,561.81,127.24,"/F8",9.96,"vestibulum laoreet quis odio. Quisque proin mi tincidunt"
