37.61,748.78,288.44,757.62,"/F8",9.96,"Cubilia ipsum commodo tortor nisi risus. Natoque etiam"
37.61,736.82,288.46,745.67,"/F8",9.96,"augue pretium nonummy nisi. Nonummy class. Euismod"
37.61,724.87,182.55,733.71,"/F8",9.96,"magna hac adipiscing consequat."
189.40,724.87,288.48,733.71,"/F8",9.96,"Feugiat magna vel pe-"
37.61,712.91,288.43,721.76,"/F8",9.96,"natibus non. Gravida nulla odio a arcu parturient platea"
37.61,700.96,142.53,709.80,"/F8",9.96,"senectus fermentum ve."
151.53,700.96,223.75,709.80,"/F8",9.96,"Dapibus magna."
232.74,700.96,288.46,709.80,"/F8",9.96,"Aliquam au-"
37.61,689.00,55.31,697.85,"/F8",9.96,"gue."
61.62,689.00,288.43,697.85,"/F8",9.96,"Integer metus class iaculis leo facilisi malesuada sit"
37.61,677.04,151.40,685.89,"/F8",9.96,"commodo a aptent amet."
160.65,677.04,288.46,685.89,"/F8",9.96,"Pretium ipsum orci vehicula"
37.61,665.09,288.42,673.94,"/F8",9.96,"vulputate nascetur varius tempor pulvinar malesuada ad."
37.61,653.13,288.38,661.98,"/F8",9.96,"Dapibus dolor elit praesent nascetur pellentesque. Cubilia"
37.61,641.18,288.41,650.03,"/F8",9.96,"morbi nulla dui habitasse sem eni pellentesque id porta per"
37.61,629.22,248.50,638.07,"/F8",9.96,"diam amet et imperdiet neque eu consectetuer."
256.03,629.22,288.43,638.07,"/F8",9.96,"Viverra"
37.61,617.27,167.42,626.11,"/F8",9.96,"risus lorem dolor egestas sed."
173.96,617.27,288.48,626.11,"/F8",9.96,"Egestas magna ve at odio"
37.61,605.31,288.43,614.16,"/F8",9.96,"vel justo lacus pharetra nibh rutrum. Sodales lacus magna"
37.61,593.36,260.35,602.20,"/F8",9.96,"sed mollis tristique congue dis ligula arcu potenti."
267.12,593.36,288.42,602.20,"/F8",9.96,"Non-"
37.61,581.40,288.40,590.25,"/F8",9.96,"ummy nulla urna ante taciti suscipit adipiscing tellus leo"
37.61,569.45,182.48,578.29,"/F8",9.96,"nisl sollicitudin adipiscing quam."
189.26,569.45,288.43,578.29,"/F8",9.96,"Nonummy massa risus"
37.61,557.49,114.01,566.34,"/F8",9.96,"quisque luctus id."
52.56,545.54,288.44,554.38,"/F8",9.96,"Rhoncus nulla magna torquent ut nulla. Cubilia class."
37.61,533.58,267.19,542.43,"/F8",9.96,"Posuere neque vestibulum ac cursus nibh dignissim."
