37.61,748.78,288.44,757.62,"/F8",9.96,"nullam leo euismod. Commodo lorem eni nisi pellentesque"
37.61,736.82,288.38,745.67,"/F8",9.96,"vestibulum elit auctor venenatis dictumst senectus sodales."
37.61,724.87,288.43,733.71,"/F8",9.96,"Natoque neque ante massa porttitor eu ipsum id. Potenti"
37.61,712.91,288.42,721.76,"/F8",9.96,"velit odio ante est nam id orci. Egestas risus. Viverra vi-"
37.61,700.96,288.41,709.80,"/F8",9.96,"tae pede habitant mollis sapien etiam et nisi mattis urna."
37.61,689.00,288.45,697.85,"/F8",9.96,"Posuere massa duis dictumst risus vivamus nec accumsan"
37.61,677.04,272.19,685.89,"/F8",9.96,"sollicitudin nonummy tincidunt tempor. Iaculis dolor."
52.56,665.09,288.43,673.94,"/F8",9.96,"Blandit donec mi cursus in taciti. Integer nulla adip-"
37.61,653.13,288.42,661.98,"/F8",9.96,"iscing interdum gravida lacinia tortor vitae eu et conse-"
37.61,641.18,288.42,650.03,"/F8",9.96,"quat proin urna neque facilisi dolor vehicula donec male-"
37.61,629.22,288.42,638.07,"/F8",9.96,"suada adipiscing. Integer massa sit nibh ve pellentesque"
37.61,617.27,288.40,626.11,"/F8",9.96,"sollicitudin sodales ornare fusce tortor. Quisque risus et"
37.61,605.31,288.44,614.16,"/F8",9.96,"etiam ligula. Egestas morbi etiam dolor arcu sed viverra"
37.61,593.36,288.39,602.20,"/F8",9.96,"nisl sollicitudin eleifend massa fringilla. Viverra neque"
37.61,581.40,288.48,590.25,"/F8",9.96,"curae hymenaeos mus justo sociis. Integer magna orci"
37.61,569.45,288.41,578.29,"/F8",9.96,"est netus penatibus diam blandit ve est fringilla. Blan-"
37.61,557.49,173.92,566.34,"/F8",9.96,"dit etiam parturient pharetra."
184.36,557.49,245.57,566.34,"/F8",9.96,"Cubilia lacus."
256.01,557.49,288.41,566.34,"/F8",9.96,"Viverra"
37.61,545.54,288.44,554.38,"/F8",9.96,"massa velit scelerisque. Laoreet curae magna suspendisse"
37.61,533.58,288.41,542.43,"/F8",9.96,"nam nisi vehicula imperdiet. Viverra felis morbi aptent"
37.61,521.63,288.40,530.47,"/F8",9.96,"gravida tristique elit natoque hac vestibulum donec sodales"
37.61,509.67,288.43,518.52,"/F8",9.96,"elit maecenas. Natoque metus vel tellus vitae adipisc-"
37.61,497.72,288.40,506.56,"/F8",9.96,"ing scelerisque. Pretium justo natoque fermentum lectus"
