559.55,759.27,563.04,765.51,"/F52",6.97,"2"
48.96,726.29,59.79,734.31,"/F52",8.97,"vel"
64.57,726.29,87.47,734.31,"/F52",8.97,"cursus"
92.25,726.29,122.21,734.31,"/F52",8.97,"dapibus."
127.00,726.29,156.70,734.31,"/F52",8.97,"Dapibus"
161.48,726.29,179.42,734.31,"/F52",8.97,"nulla"
184.20,726.29,193.66,734.31,"/F52",8.97,"mi"
198.44,726.29,224.34,734.31,"/F52",8.97,"semper"
229.13,726.29,237.46,734.31,"/F52",8.97,"ve"
242.23,726.29,272.34,734.31,"/F52",8.97,"faucibus"
277.12,726.29,300.02,734.31,"/F52",8.97,"ornare"
48.96,715.28,240.39,723.30,"/F52",8.97,"adipiscing placerat proin et tempus ipsum tincidunt."
57.93,704.24,300.02,712.25,"/F52",8.97,"Natoque porta feugiat nisi id faucibus. Integer justo nec egestas"
48.96,693.23,79.21,701.25,"/F52",8.97,"vehicula"
84.50,693.23,110.40,701.25,"/F52",8.97,"tempus"
115.70,693.23,152.56,701.25,"/F52",8.97,"adipiscing"
157.85,693.23,176.28,701.25,"/F52",8.97,"lacus"
181.57,693.23,195.51,701.25,"/F52",8.97,"orci"
200.81,693.23,227.37,701.25,"/F52",8.97,"facilisi."
232.66,693.23,259.06,701.25,"/F52",8.97,"Blandit"
264.36,693.23,283.78,701.25,"/F52",8.97,"curae"
289.07,693.23,300.02,701.25,"/F52",8.97,"eni"
48.96,682.22,300.02,690.24,"/F52",8.97,"natoque ad. Posuere nulla eu tellus gravida hac vulputate habitant."
48.96,671.22,300.02,679.23,"/F52",8.97,"Feugiat justo etiam ornare ad. Egestas morbi id senectus quisque"
48.96,660.21,70.38,668.23,"/F52",8.97,"augue"
75.02,660.21,83.48,668.23,"/F52",8.97,"ad"
88.13,660.21,130.22,668.23,"/F52",8.97,"elementum."
134.86,660.21,166.24,668.23,"/F52",8.97,"Rhoncus"
170.89,660.21,192.30,668.23,"/F52",8.97,"morbi"
196.95,660.21,215.37,668.23,"/F52",8.97,"lacus"
220.02,660.21,248.40,668.23,"/F52",8.97,"rhoncus"
253.05,660.21,270.48,668.23,"/F52",8.97,"amet"
275.12,660.21,300.02,668.23,"/F52",8.97,"pellen-"
48.96,649.21,71.87,657.22,"/F52",8.97,"tesque"
76.58,649.21,111.44,657.22,"/F52",8.97,"parturient"
116.15,649.21,135.82,657.22,"/F52",8.97,"amet."
140.53,649.21,164.43,657.22,"/F52",8.97,"Iaculis"
169.14,649.21,188.07,657.22,"/F52",8.97,"dolor"
192.79,649.21,210.72,657.22,"/F52",8.97,"diam"
215.43,649.21,219.41,657.22,"/F52",8.97,"a"
224.11,649.21,243.79,657.22,"/F52",8.97,"vitae."
248.49,649.21,275.39,657.22,"/F52",8.97,"Feugiat"
280.10,649.21,300.02,657.22,"/F52",8.97,"purus"
48.96,638.20,57.29,646.22,"/F52",8.97,"ve"
62.08,638.20,84.00,646.22,"/F52",8.97,"nostra"
88.79,638.20,133.62,646.22,"/F52",8.97,"pellentesque"
138.40,638.20,149.12,646.22,"/F52",8.97,"sit."
153.92,638.20,179.33,646.22,"/F52",8.97,"Potenti"
184.11,638.20,203.03,646.22,"/F52",8.97,"fusce"
207.83,638.20,216.16,646.22,"/F52",8.97,"ve"
220.95,638.20,239.88,646.22,"/F52",8.97,"dolor"
244.67,638.20,269.82,646.22,"/F52",8.97,"cursus."
274.61,638.20,300.02,646.22,"/F52",8.97,"Potenti"
48.96,627.19,68.89,635.21,"/F52",8.97,"purus"
73.55,627.19,80.53,635.21,"/F52",8.97,"ut"
85.20,627.19,130.02,635.21,"/F52",8.97,"pellentesque"
134.68,627.19,159.72,635.21,"/F52",8.97,"viverra"
164.39,627.19,185.80,635.21,"/F52",8.97,"morbi"
190.47,627.19,197.45,635.21,"/F52",8.97,"in"
202.11,627.19,232.16,635.21,"/F52",8.97,"facilisis."
236.83,627.19,274.69,635.21,"/F52",8.97,"Commodo"
279.36,627.19,300.02,635.21,"/F52",8.97,"porta."
48.96,616.19,300.02,624.20,"/F52",8.97,"Egestas purus quam cubilia magnis tellus viverra ornare at maecenas"
48.96,605.18,300.02,613.20,"/F52",8.97,"blandit. Pretium proin et congue tincidunt dapibus turpis sem inceptos"
48.96,594.17,300.02,602.19,"/F52",8.97,"sollicitudin commodo venenatis pede quisque. Feugiat netus dapibus"
48.96,583.17,300.02,591.18,"/F52",8.97,"tempor pede eget lacus ve. Natoque proin at pellentesque taciti auctor"
48.96,572.16,300.02,580.18,"/F52",8.97,"risus id. Pretium felis amet a odio dolor eleifend. Feugiat massa."
48.96,561.16,300.02,569.17,"/F52",8.97,"Conubia magna eros etiam orci cubilia ad libero. Iaculis fames hac"
48.96,550.15,255.47,558.16,"/F52",8.97,"cras. Euismod fusce pede ante odio mus. Integer metus."
119.10,526.70,128.21,534.71,"/F52",8.97,"II."
133.14,526.70,139.12,534.71,"/F52",8.97,"C"
139.57,527.08,227.20,533.50,"/F52",7.17,"OMMODO VELIT CLASS"
227.65,526.70,229.89,534.71,"/F52",8.97,"."
57.93,512.63,300.02,520.64,"/F52",8.97,"Lacinia purus urna duis hac. Blandit etiam. Aliquet magna quam"
48.96,501.62,70.88,509.64,"/F52",8.97,"massa"
76.02,501.62,98.92,509.64,"/F52",8.97,"sapien"
104.07,501.62,144.43,509.64,"/F52",8.97,"sollicitudin"
149.57,501.62,179.95,509.64,"/F52",8.97,"euismod"
185.10,501.62,213.48,509.64,"/F52",8.97,"placerat"
218.62,501.62,240.53,509.64,"/F52",8.97,"nostra"
