41.85,749.16,50.78,756.24,"/F19",7.97,"[6]"
55.76,749.16,288.58,756.24,"/F19",7.97,"L. D. Trang, B. Teissier, Varietes polaires locales et classes de"
55.77,739.70,288.55,746.78,"/F19",7.97,"Chern des varietes singulieres, Ann. of Math. 114 (1981) 457{"
55.77,730.23,70.81,737.31,"/F19",7.97,"491."
41.85,720.77,50.78,727.85,"/F19",7.97,"[7]"
55.76,720.77,288.54,727.85,"/F19",7.97,"H. Whitney, Tangents to an analytic variety, Ann. of Math. 81"
55.77,711.30,114.08,718.38,"/F19",7.97,"(1965) 496{549."
41.85,701.84,50.78,708.92,"/F19",7.97,"[8]"
55.76,701.84,288.55,708.92,"/F19",7.97,"J.-P. Dax, Points singuliers normaux, points singuliers normaux"
55.77,692.37,288.57,699.45,"/F19",7.97,"simples et modeles d'elimination, C. R. Acad. Sci. Paris 315"
55.77,682.91,114.08,689.99,"/F19",7.97,"(1992) 315{319."
41.85,673.45,50.78,680.52,"/F19",7.97,"[9]"
55.76,673.45,288.55,680.52,"/F19",7.97,"P. Alu, Singular schemes of hypersurfaces, Duke Math. J. 80"
55.77,663.98,114.08,671.06,"/F19",7.97,"(1995) 325{351."
37.61,654.52,50.78,661.59,"/F19",7.97,"[10]"
55.76,654.52,288.56,661.59,"/F19",7.97,"A. S. Dubson, Classes caracteristiques des varietes singulieres,"
55.77,645.05,214.04,652.13,"/F19",7.97,"C. R. Acad. Sci. Paris 287 (1978) 237{240."
37.61,635.59,50.78,642.67,"/F19",7.97,"[11]"
55.76,635.59,288.57,642.67,"/F19",7.97,"J.-P. Brasselet, M. H. Schwartz, Sur les classes de Chern d'un"
55.77,626.12,288.54,633.20,"/F19",7.97,"ensemble analytique complexe, Asterisque 82-83 (1981) 93{147."
37.61,616.66,50.78,623.74,"/F19",7.97,"[12]"
55.76,616.66,288.54,623.74,"/F19",7.97,"R. Langevin, Coubures au voisinage d'une singularite algebrique"
55.77,607.19,215.78,614.27,"/F19",7.97,"isolee, Asterisque 82-83 (1978{1979) 33{43."
37.61,597.73,50.78,604.81,"/F19",7.97,"[13]"
55.76,597.73,288.56,604.81,"/F19",7.97,"J.-L. Verdier, Specialisation des classes de Chern, Asterisque"
55.77,588.27,150.75,595.34,"/F19",7.97,"82{83 (1978{1979) 45{69."
295.15,61.35,300.13,70.20,"/F8",9.96,"6"
