557.11,803.82,562.09,812.67,"/F8",9.96,"5"
54.00,777.92,111.74,786.77,"/F8",9.96,"Integer risus."
119.74,777.92,298.87,786.77,"/F8",9.96,"Sodales massa dui ligula rhoncus erat a"
54.00,765.96,298.87,774.81,"/F8",9.96,"urna morbi fames a eget vitae nonummy. Gravida ipsum"
54.00,754.01,283.32,762.86,"/F8",9.96,"quam integer erat porta conubia eni eu pellentesque."
63.96,741.75,108.51,750.60,"/F8",9.96,"Commodo"
116.52,741.75,136.53,750.60,"/F8",9.96,"class"
144.54,741.75,163.06,750.60,"/F8",9.96,"ante"
171.07,741.75,201.82,750.60,"/F8",9.96,"montes"
209.83,741.75,253.82,750.60,"/F8",9.96,"parturient"
261.83,741.75,298.89,750.60,"/F8",9.96,"torquent"
54.00,729.80,157.71,738.64,"/F8",9.96,"pretium habitasse erat."
166.52,729.80,298.84,738.64,"/F8",9.96,"Viverra purus arcu penatibus"
54.00,717.84,153.03,726.69,"/F8",9.96,"lacus erat donec velit."
161.31,717.84,228.76,726.69,"/F8",9.96,"Gravida neque."
237.04,717.84,298.84,726.69,"/F8",9.96,"Dapibus fusce"
54.00,705.89,298.80,714.73,"/F8",9.96,"eros facilisi vel ut quam felis congue sollicitudin quisque"
54.00,693.93,78.04,702.78,"/F8",9.96,"nulla."
83.99,693.93,168.97,702.78,"/F8",9.96,"Rhoncus vitae non."
174.92,693.93,298.86,702.78,"/F8",9.96,"Viverra donec class vivamus"
54.00,681.98,298.82,690.82,"/F8",9.96,"tristique torquent dolor sapien. Gravida massa eu risus."
54.00,670.02,298.88,678.87,"/F8",9.96,"Feugiat porta ut nullam. Aliquam magna odio aenean ut"
54.00,658.07,298.86,666.91,"/F8",9.96,"mauris. Dapibus class ac lorem cursus donec nulla sagit-"
54.00,646.11,226.90,654.96,"/F8",9.96,"tis tristique tempor senectus at metus."
234.02,646.11,298.83,654.96,"/F8",9.96,"Aliquam porta"
54.00,634.16,298.83,643.00,"/F8",9.96,"velit ornare neque lacinia sodales eros justo. Gravida cu-"
